,group
TCGA-64-1678-01A,16
TCGA-64-1676-01A,16
TCGA-62-A46V-01A,16
TCGA-78-7167-01A,16
TCGA-78-7162-01A,16
TCGA-50-5931-01A,16
TCGA-75-6212-01A,16
TCGA-97-7546-01A,16
TCGA-44-5644-01A,16
TCGA-75-6211-01A,16
TCGA-MP-A4SW-01A,16
TCGA-78-7149-01A,16
TCGA-S2-AA1A-01A,16
TCGA-95-A4VN-01A,16
TCGA-05-4398-01A,16
TCGA-50-5930-01A,16
TCGA-71-8520-01A,16
TCGA-44-3396-01A,16
TCGA-L9-A443-01A,16
TCGA-64-5781-01A,16
TCGA-93-A4JO-01A,16
TCGA-MP-A4T7-01A,16
TCGA-49-AAR9-01A,16
TCGA-05-4249-01A,16
TCGA-44-7669-01A,16
TCGA-71-6725-01A,16
TCGA-73-7499-01A,16
TCGA-MP-A4TH-01A,16
TCGA-78-7156-01A,16
TCGA-75-5122-01A,16
TCGA-50-6595-01A,16
TCGA-50-7109-01A,16
TCGA-NJ-A55R-01A,16
TCGA-53-A4EZ-01A,16
TCGA-44-7667-01A,16
TCGA-NJ-A4YG-01A,16
TCGA-86-A456-01A,16
TCGA-MP-A4TJ-01A,16
TCGA-MP-A4SY-01A,16
TCGA-L9-A8F4-01A,16
TCGA-91-6828-01A,16
TCGA-MP-A4TA-01A,16
TCGA-86-7711-01A,16
TCGA-50-5045-01A,16
TCGA-05-4417-01A,16
TCGA-44-7660-01A,16
TCGA-L9-A743-01A,16
TCGA-55-A494-01A,16
TCGA-44-7662-01A,16
TCGA-55-7910-01A,16
TCGA-49-4506-01A,16
TCGA-NJ-A55A-01A,16
TCGA-86-8673-01A,16
TCGA-78-7153-01A,16
TCGA-97-A4M7-01A,16
TCGA-62-A46R-01A,16
TCGA-86-7713-01A,16
TCGA-86-8073-01A,16
TCGA-MN-A4N4-01A,16
TCGA-53-7626-01A,16
TCGA-62-A46O-01A,16
TCGA-44-A47G-01A,16
TCGA-55-6969-01A,16
TCGA-60-2698-01A,17
TCGA-33-4589-01A,17
TCGA-22-5471-01A,17
TCGA-21-1070-01A,17
TCGA-60-2710-01A,17
TCGA-43-7658-01A,17
TCGA-90-6837-01A,17
TCGA-33-4532-01A,17
TCGA-43-8115-01A,17
TCGA-43-A475-01A,17
TCGA-68-A59J-01A,17
TCGA-22-4605-01A,17
TCGA-L3-A524-01A,17
TCGA-63-A5MI-01A,17
TCGA-34-7107-01A,17
TCGA-56-A5DS-01A,17
TCGA-MF-A522-01A,17
TCGA-85-A4QQ-01A,17
TCGA-63-A5MJ-01A,17
TCGA-63-A5MM-01A,17
TCGA-79-5596-01A,17
TCGA-66-2777-01A,17
TCGA-85-A4CL-01A,17
TCGA-66-2769-01A,17
TCGA-21-1079-01A,17
TCGA-33-AASJ-01A,17
TCGA-63-A5MB-01A,17
TCGA-37-A5EN-01A,17
TCGA-34-5927-01A,17
TCGA-39-5011-01A,17
TCGA-39-5022-01A,17
TCGA-63-6202-01A,17
TCGA-60-2724-01A,17
TCGA-85-8353-01A,17
TCGA-58-8391-01A,17
TCGA-NC-A5HK-01A,17
TCGA-85-6798-01A,17
TCGA-56-8083-01A,17
TCGA-37-4133-01A,17
TCGA-22-A5C4-01A,17
TCGA-34-2608-01A,17
TCGA-LA-A7SW-01A,17
TCGA-63-7021-01A,17
TCGA-21-1082-01A,17
TCGA-52-7811-01A,17
TCGA-85-7844-01A,17
TCGA-58-8386-01A,17
TCGA-22-1011-01A,17
TCGA-85-A4JB-01A,17
TCGA-NK-A5CR-01A,17
TCGA-22-4607-01A,17
TCGA-94-8035-01A,17
TCGA-34-5234-01A,17
TCGA-85-8666-01A,17
TCGA-56-7222-01A,17
TCGA-NC-A5HO-01A,17
TCGA-22-5480-01A,17
TCGA-85-8287-01A,17
TCGA-NC-A5HP-01A,17
TCGA-NC-A5HT-01A,17
TCGA-63-A5MV-01A,17
TCGA-66-2794-01A,17
TCGA-33-A5GW-01A,17
TCGA-52-7810-01A,17
TCGA-21-5786-01A,17
TCGA-77-A5GH-01A,17
TCGA-90-A4EE-01A,17
TCGA-98-7454-01A,17
TCGA-94-8491-01A,17
TCGA-60-2713-01A,17
TCGA-21-1083-01A,17
TCGA-18-5595-01A,17
TCGA-56-6546-01A,17
TCGA-60-2711-01A,17
TCGA-94-A5I4-01A,17
TCGA-51-6867-01A,17
TCGA-33-AASD-01A,17
TCGA-85-7696-01A,17
TCGA-22-5478-01A,17
TCGA-22-5492-01A,17
TCGA-90-A4ED-01A,17
TCGA-18-4721-01A,17
TCGA-85-8355-01A,17
TCGA-96-7544-01A,17
TCGA-18-5592-01A,17
TCGA-37-4129-01A,17
TCGA-63-A5MY-01A,17
TCGA-63-A5MN-01A,17
TCGA-66-2770-01A,17
TCGA-66-2768-01A,17
TCGA-60-2726-01A,17
TCGA-66-2790-01A,17
TCGA-85-A4QR-01A,17
TCGA-77-7465-01A,17
TCGA-33-4566-01A,17
TCGA-22-5477-01A,17
TCGA-77-6844-01A,17
TCGA-85-6561-01A,17
TCGA-90-7767-01A,17
TCGA-63-A5MT-01A,17
TCGA-77-A5G3-01A,17
TCGA-39-5037-01A,17
TCGA-63-A5MS-01A,17
TCGA-60-2725-01A,17
TCGA-77-A5G1-01A,17
TCGA-85-7843-01A,17
TCGA-77-A5GF-01A,17
TCGA-98-A53B-01A,17
TCGA-22-4609-01A,17
TCGA-85-A4JC-01A,17
TCGA-85-8580-01A,17
TCGA-94-A5I6-01A,17
TCGA-77-6842-01A,17
TCGA-NC-A5HF-01A,17
TCGA-33-A4WN-01A,17
TCGA-34-8456-01A,17
TCGA-85-8479-01A,17
TCGA-43-5670-01A,17
TCGA-85-6560-01A,17
TCGA-85-A50Z-01A,17
TCGA-85-8048-01A,17
TCGA-56-7730-01A,17
TCGA-O2-A52Q-01A,17
TCGA-85-8350-01A,17
TCGA-85-7710-01A,17
TCGA-85-A512-01A,17
TCGA-56-6545-01A,17
TCGA-77-8143-01A,17
TCGA-66-2785-01A,17
TCGA-98-A53A-01A,17
TCGA-63-5128-01A,17
TCGA-39-5040-01A,17
TCGA-58-A46M-01A,17
TCGA-85-8049-01A,17
TCGA-85-7950-01A,17
TCGA-70-6722-01A,17
TCGA-22-5479-01A,17
TCGA-60-2695-01A,17
TCGA-43-5668-01A,17
TCGA-43-2578-01A,17
TCGA-60-2721-01A,17
TCGA-21-1081-01A,17
TCGA-60-2714-01A,17
TCGA-22-5489-01A,17
TCGA-46-6025-01A,17
TCGA-43-6770-01A,17
TCGA-21-1078-01A,17
TCGA-94-7033-01A,17
TCGA-94-7557-01A,17
TCGA-60-2697-01A,17
TCGA-63-A5MP-01A,17
TCGA-85-A513-01A,17
TCGA-98-A53C-01A,17
TCGA-85-A511-01A,17
TCGA-22-0940-01A,17
TCGA-39-5019-01A,17
TCGA-39-5021-01A,17
TCGA-77-8150-01A,17
TCGA-56-8309-01A,17
TCGA-34-5929-01A,17
TCGA-LA-A446-01A,17
TCGA-85-A53L-01A,17
TCGA-98-A53H-01A,17
TCGA-NC-A5HI-01A,17
TCGA-43-8118-01A,17
TCGA-77-A5FZ-01A,17
TCGA-O2-A5IB-01A,17
TCGA-NK-A7XE-01A,17
TCGA-66-2766-01A,17
TCGA-37-3792-01A,17
TCGA-58-8388-01A,17
TCGA-22-4596-01A,17
TCGA-37-A5EL-01A,17
TCGA-NC-A5HR-01A,17
TCGA-33-AASI-01A,17
TCGA-63-5131-01A,17
TCGA-NC-A5HM-01A,17
TCGA-34-5231-01A,17
TCGA-56-5898-01A,17
TCGA-34-5241-01A,17
TCGA-98-A538-01A,17
TCGA-77-A5G6-01A,17
TCGA-22-4591-01A,17
TCGA-34-5232-01A,17
TCGA-22-5482-01A,17
TCGA-66-2773-01A,17
TCGA-77-6845-01A,17
TCGA-34-8454-01A,17
TCGA-63-A5MG-01A,17
TCGA-33-4582-01A,17
TCGA-NC-A5HJ-01A,17
TCGA-85-7699-01A,17
TCGA-O2-A52N-01A,17
TCGA-96-A4JL-01A,17
TCGA-58-8393-01A,17
TCGA-68-A59I-01A,17
TCGA-21-1076-01A,17
TCGA-94-A4VJ-01A,17
TCGA-77-7463-01A,17
TCGA-22-5485-01A,17
TCGA-34-5236-01A,17
TCGA-63-7023-01A,17
TCGA-77-7142-01A,17
TCGA-33-4586-01A,17
TCGA-33-4547-01A,17
TCGA-58-8392-01A,17
TCGA-77-7141-01A,17
TCGA-22-5491-01A,17
TCGA-77-8154-01A,17
TCGA-66-2727-01A,17
TCGA-21-1072-01A,17
TCGA-85-A4PA-01A,17
TCGA-94-8490-01A,17
TCGA-34-2596-01A,17
TCGA-90-A59Q-01A,17
TCGA-90-7769-01A,17
TCGA-63-A5MU-01A,17
TCGA-92-7340-01A,17
TCGA-22-5483-01A,17
TCGA-60-2706-01A,17
TCGA-77-6843-01A,17
TCGA-43-A56V-01A,17
TCGA-33-6738-01A,17
TCGA-66-2781-01A,17
TCGA-77-7337-01A,17
TCGA-21-5782-01A,17
TCGA-66-2788-01A,17
TCGA-37-3789-01A,17
TCGA-56-A4BX-01A,17
TCGA-85-8664-01A,17
TCGA-58-A46N-01A,17
TCGA-77-7139-01A,17
TCGA-22-5473-01A,17
TCGA-NC-A5HD-01A,17
TCGA-22-5472-01A,17
TCGA-22-1000-01A,17
TCGA-33-6737-01A,17
TCGA-43-A474-01A,17
TCGA-94-7943-01A,17
TCGA-90-7766-01A,17
TCGA-34-5928-01A,17
TCGA-58-A46K-01A,17
TCGA-60-2696-01A,17
TCGA-96-A4JK-01A,17
TCGA-98-A53J-01A,17
TCGA-85-8072-01A,17
TCGA-39-5027-01A,17
TCGA-63-7022-01A,17
TCGA-22-5474-01A,17
TCGA-34-8455-01A,17
TCGA-66-2791-01A,17
TCGA-43-3394-01A,17
TCGA-85-8288-01A,17
TCGA-O2-A52V-01A,17
TCGA-39-5016-01A,17
TCGA-39-5035-01A,17
TCGA-63-7020-01A,17
TCGA-21-1071-01A,17
TCGA-34-A5IX-01A,17
TCGA-43-2581-01A,17
TCGA-98-A539-01A,17
TCGA-66-2800-01A,17
TCGA-34-5239-01A,17
TCGA-60-2703-01A,17
TCGA-39-5024-01A,17
TCGA-33-AASB-01A,17
TCGA-77-7338-01A,17
TCGA-85-8352-01A,17
TCGA-70-6723-01A,17
TCGA-37-A5EM-01A,17
TCGA-66-2767-01A,17
TCGA-58-A46L-01A,17
TCGA-37-4135-01A,17
TCGA-60-2708-01A,17
TCGA-85-6175-01A,17
TCGA-39-5029-01A,17
TCGA-60-2720-01A,17
TCGA-77-8153-01A,17
TCGA-66-2737-01A,17
TCGA-60-2709-01A,17
TCGA-21-5784-01A,17
TCGA-60-2704-01A,17
TCGA-NC-A5HQ-01A,17
TCGA-37-4141-01A,17
TCGA-60-2719-01A,17
TCGA-85-A4CN-01A,17
TCGA-NC-A5HL-01A,17
TCGA-37-5819-01A,17
TCGA-60-2716-01A,17
TCGA-52-7812-01A,17
TCGA-39-5030-01A,17
TCGA-66-2782-01A,17
TCGA-85-7698-01A,17
TCGA-43-7656-01A,17
TCGA-39-5031-01A,17
TCGA-66-2778-01A,17
TCGA-43-6771-01A,17
TCGA-43-6143-01A,17
TCGA-77-7335-01A,17
TCGA-85-8276-01A,17
TCGA-39-5034-01A,17
TCGA-56-5897-01A,17
TCGA-85-A510-01A,17
TCGA-21-1080-01A,17
TCGA-68-7756-01A,17
TCGA-21-5787-01A,17
TCGA-85-8351-01A,17
TCGA-85-7697-01A,17
TCGA-85-A5B5-01A,17
TCGA-NC-A5HE-01A,17
TCGA-66-2795-01A,17
TCGA-66-2783-01A,17
TCGA-L3-A4E7-01A,17
TCGA-66-2758-01A,17
TCGA-58-A46J-01A,17
TCGA-39-5028-01A,17
TCGA-63-A5ML-01A,17
TCGA-46-6026-01A,17
TCGA-NC-A5HN-01A,17
TCGA-NK-A5CT-01A,17
TCGA-21-1075-01A,17
TCGA-60-2712-01A,17
TCGA-56-7221-01A,17
TCGA-21-A5DI-01A,17
TCGA-3H-AB3L-01A,18
TCGA-3U-A98G-01A,18
TCGA-3H-AB3U-01A,18
TCGA-SH-A9CU-01A,18
TCGA-MQ-A4LJ-01A,18
TCGA-SH-A9CT-01A,18
TCGA-TS-A8AV-01A,18
TCGA-TS-A7PB-01A,18
TCGA-ZN-A9VV-01A,18
TCGA-ZN-A9VQ-01A,18
TCGA-3U-A98D-01A,18
TCGA-SH-A7BC-01A,18
TCGA-LK-A4NZ-01A,18
TCGA-3H-AB3K-01A,18
TCGA-MQ-A4LP-01A,18
TCGA-3U-A98I-01A,18
TCGA-XT-AASU-01A,18
TCGA-UD-AABY-01A,18
TCGA-LK-A4O0-01A,18
TCGA-TS-A7P1-01A,18
TCGA-SC-AA5Z-01A,18
TCGA-UD-AAC1-01A,18
TCGA-SC-A6LM-01A,18
TCGA-YS-A95C-01A,18
TCGA-TS-A7OZ-01A,18
TCGA-LK-A4NY-01A,18
TCGA-UD-AAC7-01A,18
TCGA-TS-A8AY-01A,18
TCGA-LK-A4O7-01A,18
TCGA-TS-A7P3-01A,18
TCGA-SC-A6LQ-01A,18
TCGA-UD-AAC4-01A,18
TCGA-ZN-A9VW-01A,18
TCGA-TS-A7OU-01B,18
TCGA-YS-A95B-01A,18
TCGA-TS-A8AI-01A,18
TCGA-MQ-A4KX-01A,18
TCGA-LK-A4O2-01A,18
TCGA-UD-AAC6-01A,18
TCGA-LK-A4O5-01A,18
TCGA-3H-AB3S-01A,18
TCGA-LK-A4NW-01A,18
TCGA-SC-A6LN-01A,18
TCGA-MQ-A6BS-01A,18
TCGA-3H-AB3T-01A,18
TCGA-MQ-A4LI-01A,18
TCGA-TS-A7P8-01A,18
TCGA-MQ-A4LV-01A,18
TCGA-3H-AB3O-01A,18
TCGA-3U-A98F-01A,18
TCGA-LK-A4O4-01A,18
TCGA-TS-A7OY-01A,18
TCGA-3U-A98H-01A,18
TCGA-3U-A98J-01A,18
TCGA-UD-AABZ-01A,18
TCGA-TS-A8AF-01A,18
TCGA-LK-A4O6-01A,18
TCGA-3U-A98E-01A,18
TCGA-TS-A7P0-01A,18
TCGA-3H-AB3M-01A,18
TCGA-TS-A7P7-01A,18
TCGA-UT-A97Y-01A,18
TCGA-24-1104-01A,19
TCGA-25-1320-01A,19
TCGA-24-1850-01A,19
TCGA-61-2101-01A,19
TCGA-23-1111-01A,19
TCGA-25-2396-01A,19
TCGA-59-2351-01A,19
TCGA-24-1431-01A,19
TCGA-31-1951-01A,19
TCGA-13-0916-01A,19
TCGA-61-1721-01A,19
TCGA-61-2008-02A,19
TCGA-20-1687-01A,19
TCGA-29-2414-01A,19
TCGA-29-2414-02A,19
TCGA-13-1411-01A,19
TCGA-57-1586-01A,19
TCGA-09-2044-01B,19
TCGA-13-1506-01A,19
TCGA-30-1892-01A,19
TCGA-09-2056-01B,19
TCGA-29-1781-01A,19
TCGA-29-1699-01A,19
TCGA-29-1707-02A,19
TCGA-59-2363-01A,19
TCGA-24-1416-01A,19
TCGA-20-1686-01A,19
TCGA-29-1697-01A,19
TCGA-29-1770-01A,19
TCGA-29-2428-01A,19
TCGA-24-2293-01A,19
TCGA-25-1635-01A,19
TCGA-25-2409-01A,19
TCGA-29-1710-01A,19
TCGA-61-2095-01A,19
TCGA-13-1489-02A,19
TCGA-13-1489-01A,19
TCGA-29-2425-01A,19
TCGA-04-1648-01A,19
TCGA-13-1409-01A,19
TCGA-OY-A56Q-01A,19
TCGA-24-1471-01A,19
TCGA-29-1688-01A,19
TCGA-61-1724-01A,19
TCGA-25-1628-01A,19
TCGA-13-1405-01A,19
TCGA-24-2024-01A,19
TCGA-24-1422-01A,19
TCGA-61-1740-01A,19
TCGA-13-0891-01A,19
TCGA-61-1733-01A,19
TCGA-13-0720-01A,19
TCGA-29-1698-01A,19
TCGA-24-2288-01A,19
TCGA-25-1630-01A,19
TCGA-24-1567-01A,19
TCGA-04-1517-01A,19
TCGA-29-1778-01A,19
TCGA-24-2023-01A,19
TCGA-13-0725-01A,19
TCGA-24-1555-01A,19
TCGA-13-1507-01A,19
TCGA-24-1419-01A,19
TCGA-09-1670-01A,19
TCGA-24-2281-01A,19
TCGA-24-1548-01A,19
TCGA-24-1552-01A,19
TCGA-24-1930-01A,19
TCGA-10-0936-01A,19
TCGA-61-2102-01A,19
TCGA-59-2352-01A,19
TCGA-61-1910-01A,19
TCGA-13-1512-01A,19
TCGA-29-1768-01A,19
TCGA-13-0897-01A,19
TCGA-13-0804-01A,19
TCGA-13-0920-01A,19
TCGA-25-2042-01A,19
TCGA-13-1505-01A,19
TCGA-24-1849-01A,19
TCGA-04-1341-01A,19
TCGA-24-2254-01A,19
TCGA-13-1488-01A,19
TCGA-61-2094-01A,19
TCGA-20-1683-01A,19
TCGA-29-1703-01A,19
TCGA-04-1343-01A,19
TCGA-25-1627-01A,19
TCGA-61-1919-01A,19
TCGA-24-1565-01A,19
TCGA-31-1946-01A,19
TCGA-29-1774-01A,19
TCGA-36-1577-01A,19
TCGA-24-2261-01A,19
TCGA-23-2077-01A,19
TCGA-36-1581-01A,19
TCGA-13-1482-01A,19
TCGA-04-1357-01A,19
TCGA-04-1651-01A,19
TCGA-24-1557-01A,19
TCGA-24-1562-01A,19
TCGA-24-2289-01A,19
TCGA-29-1777-01A,19
TCGA-04-1542-01A,19
TCGA-24-1556-01A,19
TCGA-24-1427-01A,19
TCGA-13-0797-01A,19
TCGA-29-1694-01A,19
TCGA-36-1571-01A,19
TCGA-25-1318-01A,19
TCGA-25-1633-01A,19
TCGA-13-2060-01A,19
TCGA-29-1785-01A,19
TCGA-61-2088-01A,19
TCGA-24-1430-01A,19
TCGA-24-1549-01A,19
TCGA-24-1467-01A,19
TCGA-25-2401-01A,19
TCGA-24-1464-01A,19
TCGA-31-1950-01A,19
TCGA-24-1434-01A,19
TCGA-24-1616-01A,19
TCGA-09-1666-01A,19
TCGA-24-1846-01A,19
TCGA-24-1436-01A,19
TCGA-13-1408-01A,19
TCGA-24-2033-01A,19
TCGA-24-1845-01A,19
TCGA-24-1560-01A,19
TCGA-5X-AA5U-01A,19
TCGA-25-2393-01A,19
TCGA-25-1322-01A,19
TCGA-61-2009-01A,19
TCGA-13-1481-01A,19
TCGA-13-0799-01A,19
TCGA-13-1487-01A,19
TCGA-24-1564-01A,19
TCGA-61-2109-01A,19
TCGA-59-2354-01A,19
TCGA-10-0926-01A,19
TCGA-04-1519-01A,19
TCGA-24-2020-01A,19
TCGA-3P-A9WA-01A,19
TCGA-04-1348-01A,19
TCGA-13-0906-01A,19
TCGA-30-1860-01A,19
TCGA-36-1569-01A,19
TCGA-25-1319-01A,19
TCGA-29-1776-01A,19
TCGA-24-2271-01A,19
TCGA-23-1109-01A,19
TCGA-61-2092-01A,19
TCGA-13-0800-01A,19
TCGA-24-1924-01A,19
TCGA-24-1563-01A,19
TCGA-29-1761-01A,19
TCGA-24-1423-01A,19
TCGA-09-2045-01A,19
TCGA-24-0979-01A,19
TCGA-25-1314-01A,19
TCGA-29-1702-01A,19
TCGA-13-0887-01A,19
TCGA-61-1741-01A,19
TCGA-09-1674-01A,19
TCGA-61-2012-01A,19
TCGA-29-1695-01A,19
TCGA-23-2081-01A,19
TCGA-25-2397-01A,19
TCGA-13-1501-01A,19
TCGA-24-1604-01A,19
TCGA-25-1626-01A,19
TCGA-13-0888-01A,19
TCGA-25-1631-01A,19
TCGA-25-1321-01A,19
TCGA-29-1690-01A,19
TCGA-13-1511-01A,19
TCGA-25-1328-01A,19
TCGA-09-1662-01A,19
TCGA-13-0911-01A,19
TCGA-10-0933-01A,19
TCGA-61-2111-01A,19
TCGA-29-1696-01A,19
TCGA-25-1329-01A,19
TCGA-23-1110-01A,19
TCGA-20-1684-01A,19
TCGA-24-1428-01A,19
TCGA-13-1410-01A,19
TCGA-23-2078-01A,19
TCGA-13-1496-01A,19
TCGA-36-1578-01A,19
TCGA-61-1995-01A,19
TCGA-61-1900-01A,19
TCGA-24-2290-01A,19
TCGA-24-2267-01A,19
TCGA-13-1477-01A,19
TCGA-25-1326-01A,19
TCGA-61-1911-01A,19
TCGA-24-1103-01A,19
TCGA-09-2051-01A,19
TCGA-25-2399-01A,19
TCGA-24-2038-01A,19
TCGA-29-A5NZ-01A,19
TCGA-24-1544-01A,19
TCGA-30-1718-01A,19
TCGA-13-0801-01A,19
TCGA-29-1766-01A,19
TCGA-13-1499-01A,19
TCGA-29-1701-01A,19
TCGA-24-1470-01A,19
TCGA-09-2054-01A,19
TCGA-24-1558-01A,19
TCGA-24-1923-01A,19
TCGA-24-1463-01A,19
TCGA-13-1404-01A,19
TCGA-04-1338-01A,19
TCGA-61-1918-01A,19
TCGA-29-1705-02A,19
TCGA-25-1313-01A,19
TCGA-VG-A8LO-01A,19
TCGA-24-2027-01A,19
TCGA-25-2400-01A,19
TCGA-24-1435-01A,19
TCGA-29-2427-01A,19
TCGA-24-2036-01A,19
TCGA-24-1546-01A,19
TCGA-29-1705-01A,19
TCGA-04-1514-01A,19
TCGA-59-A5PD-01A,19
TCGA-61-1736-01B,19
TCGA-24-0982-01A,19
TCGA-59-2348-01A,19
TCGA-24-1553-01A,19
TCGA-36-1580-01A,19
TCGA-13-1495-01A,19
TCGA-24-1603-01A,19
TCGA-WR-A838-01A,19
TCGA-OY-A56P-01A,19
TCGA-24-0966-01A,19
TCGA-09-1673-01A,19
TCGA-61-1743-01A,19
TCGA-13-0913-01A,19
TCGA-13-0913-02A,19
TCGA-24-2298-01A,19
TCGA-61-2008-01A,19
TCGA-29-1691-01A,19
TCGA-61-2098-01A,19
TCGA-04-1356-01A,19
TCGA-61-2003-01A,19
TCGA-24-2026-01A,19
TCGA-25-2398-01A,19
TCGA-24-1844-01A,19
TCGA-25-1315-01A,19
TCGA-09-1665-01B,19
TCGA-29-1693-01A,19
TCGA-61-2113-01A,19
TCGA-30-1891-01A,19
TCGA-24-1551-01A,19
TCGA-10-0931-01A,19
TCGA-25-1625-01A,19
TCGA-30-1855-01A,19
TCGA-24-1545-01A,19
TCGA-24-1474-01A,19
TCGA-13-0884-01B,19
TCGA-24-1417-01A,19
TCGA-13-1498-01A,19
TCGA-29-1783-01A,19
TCGA-36-1570-01A,19
TCGA-23-1809-01A,19
TCGA-24-1842-01A,19
TCGA-25-1312-01A,19
TCGA-29-1711-01A,19
TCGA-24-1469-01A,19
TCGA-61-1914-01A,19
TCGA-25-2391-01A,19
TCGA-24-1424-01A,19
TCGA-24-1550-01A,19
TCGA-61-2000-01A,19
TCGA-61-2104-01A,19
TCGA-23-1122-01A,19
TCGA-36-1575-01A,19
TCGA-13-0899-01A,19
TCGA-29-1762-01A,19
TCGA-23-1123-01A,19
TCGA-31-1944-01A,19
TCGA-30-1861-01A,19
TCGA-24-0970-01B,19
TCGA-20-1682-01A,19
TCGA-13-A5FT-01A,19
TCGA-61-1907-01A,19
TCGA-25-1316-01A,19
TCGA-13-1492-01A,19
TCGA-24-1105-01A,19
TCGA-13-1509-01A,19
TCGA-04-1362-01A,19
TCGA-24-2297-01A,19
TCGA-13-1483-01A,19
TCGA-04-1361-01A,19
TCGA-25-1632-01A,19
TCGA-25-2404-01A,19
TCGA-25-1323-01A,19
TCGA-13-0886-01A,19
TCGA-24-2262-01A,19
TCGA-36-1568-01A,19
TCGA-20-1685-01A,19
TCGA-61-1738-01A,19
TCGA-25-1623-01A,19
TCGA-3A-A9IU-01A,20
TCGA-FB-A545-01A,20
TCGA-HZ-8638-01A,20
TCGA-F2-6880-01A,20
TCGA-M8-A5N4-01A,20
TCGA-IB-AAUN-01A,20
TCGA-IB-AAUW-01A,20
TCGA-IB-7888-01A,20
TCGA-2L-AAQA-01A,20
TCGA-RB-A7B8-01A,20
TCGA-2L-AAQM-01A,20
TCGA-IB-7889-01A,20
TCGA-IB-A6UF-01A,20
TCGA-F2-A8YN-01A,20
TCGA-YH-A8SY-01A,20
TCGA-HZ-A4BK-01A,20
TCGA-Z5-AAPL-01A,20
TCGA-H6-A45N-01A,20
TCGA-Q3-A5QY-01A,20
TCGA-F2-A44G-01A,20
TCGA-HZ-8005-01A,20
TCGA-HZ-8001-01A,20
TCGA-LB-A7SX-01A,20
TCGA-HV-A5A6-01A,20
TCGA-HZ-8003-01A,20
TCGA-IB-AAUS-01A,20
TCGA-US-A77E-01A,20
TCGA-IB-7890-01A,20
TCGA-LB-A9Q5-01A,20
TCGA-IB-7644-01A,20
TCGA-HZ-7920-01A,20
TCGA-IB-7647-01A,20
TCGA-IB-A5SS-01A,20
TCGA-S4-A8RO-01A,20
TCGA-IB-A5ST-01A,20
TCGA-HZ-7918-01A,20
TCGA-HZ-7923-01A,20
TCGA-XD-AAUI-01A,20
TCGA-IB-AAUO-01A,20
TCGA-PZ-A5RE-01A,20
TCGA-2J-AABA-01A,20
TCGA-3A-A9IZ-01A,20
TCGA-XD-AAUL-01A,20
TCGA-IB-7886-01A,20
TCGA-S4-A8RM-01A,20
TCGA-IB-AAUU-01A,20
TCGA-IB-7885-01A,20
TCGA-2J-AABO-01A,20
TCGA-US-A77G-01A,20
TCGA-HZ-7919-01A,20
TCGA-IB-7651-01A,20
TCGA-HZ-8315-01A,20
TCGA-2L-AAQL-01A,20
TCGA-IB-7893-01A,20
TCGA-IB-AAUP-01A,20
TCGA-HZ-7924-01A,20
TCGA-F2-6879-01A,20
TCGA-FB-A4P6-01A,20
TCGA-3A-A9IX-01A,20
TCGA-FB-A4P5-01A,20
TCGA-3E-AAAZ-01A,20
TCGA-L1-A7W4-01A,20
TCGA-2L-AAQI-01A,20
TCGA-3A-A9I5-01A,20
TCGA-YB-A89D-01A,20
TCGA-2J-AABH-01A,20
TCGA-IB-7646-01A,20
TCGA-US-A776-01A,20
TCGA-IB-A5SO-01A,20
TCGA-RB-AA9M-01A,20
TCGA-IB-A5SP-01A,20
TCGA-IB-7654-01A,20
TCGA-3A-A9IN-01A,20
TCGA-IB-AAUV-01A,20
TCGA-FB-AAPP-01A,20
TCGA-IB-A7LX-01A,20
TCGA-IB-A7M4-01A,20
TCGA-US-A779-01A,20
TCGA-FB-AAQ6-01A,20
TCGA-2J-AABK-01A,20
TCGA-HZ-8519-01A,20
TCGA-IB-AAUM-01A,20
TCGA-H8-A6C1-01A,20
TCGA-FB-A78T-01A,20
TCGA-IB-8126-01A,20
TCGA-Q3-AA2A-01A,20
TCGA-HZ-8002-01A,20
TCGA-IB-A5SQ-01A,20
TCGA-FB-A5VM-01A,20
TCGA-2J-AABR-01A,20
TCGA-US-A77J-01A,20
TCGA-XN-A8T5-01A,20
TCGA-IB-8127-01A,20
TCGA-3A-A9IH-01A,20
TCGA-IB-7891-01A,20
TCGA-HZ-7925-01A,20
TCGA-2L-AAQJ-01A,20
TCGA-IB-7887-01A,20
TCGA-FB-AAQ1-01A,20
TCGA-S4-A8RP-01A,20
TCGA-FB-AAPQ-01A,20
TCGA-YY-A8LH-01A,20
TCGA-FB-AAPZ-01A,20
TCGA-LB-A8F3-01A,20
TCGA-2J-AABF-01A,20
TCGA-XD-AAUH-01A,20
TCGA-2J-AAB9-01A,20
TCGA-OE-A75W-01A,20
TCGA-2J-AAB4-01A,20
TCGA-IB-7652-01A,20
TCGA-IB-7649-01A,20
TCGA-2J-AAB8-01A,20
TCGA-3A-A9IB-01A,20
TCGA-PR-A5PG-01A,21
TCGA-RW-A67X-01A,21
TCGA-RW-A68C-01A,21
TCGA-P8-A5KC-01A,21
TCGA-WB-A815-01A,21
TCGA-S7-A7WR-01A,21
TCGA-S7-A7WN-01A,21
TCGA-SR-A6MX-01A,21
TCGA-SR-A6MX-06A,21
TCGA-QR-A6H2-01A,21
TCGA-RM-A68T-01A,21
TCGA-RW-A68G-01A,21
TCGA-QT-A5XJ-01A,21
TCGA-WB-A81G-01A,21
